generation	best	sd	avg	cv	catastrophe
272	2301	375.747048349597	1582.21	2374.824127957711	NaN
273	2301	338.3107620475171	1804.5	1874.8171906207651	NaN
274	2301	218.51046157605776	2090.08	1045.464583059298	NaN
275	2301	101.50052943087283	2261.69	448.7817933972951	NaN
276	2301	119.47344872186018	2270.71	526.1501852806399	NaN
277	2301	29.223375174090627	2293.12	127.43936285100924	NaN
278	2301	21.117812865020362	2298.24	91.88689112112034	NaN
279	2301	0.3428932159955305	2300.94	1.490231018607745	NaN
280	2301	35.4347258770235	2294.58	154.42793834611783	NaN
281	2301	0	2301	0	2301
282	2301	394.31774604813944	1597.6	2468.188195093512	NaN
283	2301	325.55349775265796	1928.53	1688.091436237227	NaN
284	2301	217.65371324397123	2129.65	1022.0163559456774	NaN
285	2301	56.409286254636974	2280.95	247.30610602879057	NaN
286	2301	2.2859032209071195	2300.37	9.937111077379377	NaN
287	2301	9.146722104258185	2299.71	39.77337187844635	NaN
288	2301	17.731040521633187	2297.29	77.18242155597764	NaN
289	2301	0.17144660799776545	2300.97	0.7451057945030377	NaN
290	2301	0	2301	0	2301
291	2301	413.0685178079304	1658.34	2490.855420528543	NaN
292	2301	331.2319024978167	1965.35	1685.3583458305986	NaN
293	2301	147.49934291926914	2207.38	668.2100178459038	NaN
294	2301	43.901426543168874	2288.59	191.82739828090166	NaN
295	2301	12.17818466842172	2298.93	52.973273081049534	NaN
296	2301	1.9703868255812715	2300.58	8.564739437799474	NaN
297	2301	0	2301	0	2301
298	2301	418.91008786751803	1613.93	2595.590192062345	NaN
299	2301	366.8684363582668	1862.57	1969.6893880942291	NaN
